Data,Município ,Campanha,Módulo,Transecto,Parcela,Ponto,Tipo de Parcela,Coordenadas UTM (X),Coordenadas UTM (Y),Ordem,Família,Subfamília,Espécie,Tipo Amostragem,Núm. Ind. (Colônias/Encontros),Núm. ID (campo),Instituição para Tombamento,Tombo,OBS,,,,,,,,,,,,,,
01/04/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",3,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Ca,MZUSP,,Em graveto,,,,,,,,,,,,,,
01/04/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",3,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Ba,MZUSP,,Em graveto e tronco,,,,,,,,,,,,,,
01/04/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",3,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Termitinae,Neocapritermes opacus,,1,2Aa,MZUSP,,No solo,,,,,,,,,,,,,,
02/04/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",3,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Neocapritermes unicornis,,1,1Aa,MZUSP,,No solo,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P6,4000,Terrestre,8991071,337699,,Rhinotermitidae,,Dolichorhinotermes sp. 1,,1,4Ca,MZUSP,,Interior de galho.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,4Ba,MZUSP,,Serrapilheira.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Ereymatermes sp. 1,,1,2Aa,MZUSP,,Solo.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Bb,MZUSP,,Microraízes abaixo da serrapilheira.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,4Aa,MZUSP,,Haste de folha de palmeira morta.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,3Ca,MZUSP,,"Galho pequeno carcomido, com caminho na parte externa.",,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,3Ba,MZUSP,,Interior de galho carcomido.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes guayanae,,1,4Ca,MZUSP,,Interior de graveto morto.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,1Aa,MZUSP,,"Interior de galho, duro de abrir.",,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,1Ca,MZUSP,,Caminho externo e galerias internas de pequeno tronco em pé.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,3Aa,MZUSP,,Microraízes próximo ás raízes maiores de uma árvore.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Nasutitermes sp. 09,,1,1Aa,MZUSP,,"Pequeno graveto oco e com ""caminhos"" na parte interna.",,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,1Bc,MZUSP,,Microraízes abaixo da serrapilheira.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Syntermitinae,Armitermes peruanus,,1,2Ba,MZUSP,MZUSP 14484,"Solo, a 15 cm de profund. galeria difusa.",,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,MZUSP 14702,"Solo embaixo de tronco maior, podre.",,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes molestus,,1,3Aa,MZUSP,MZUSP 14679,"Solo, aprox. 10 cm de profundidade.",,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Aa,MZUSP,MZUSP 14746,"Solo, pelo menos 3 espécies de cupins e uma espécie de formiga, aprox 15 cm de profundidade.",,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Syntermitinae,Syntermes spinosus,,1,4Ba,MZUSP,MZUSP 14747,No solo.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Da,MZUSP,,Galho podre carcomido.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Ba,MZUSP,,Idem ao 3A.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Ca,MZUSP,,Pequeno galho carcomido.,,,,,,,,,,,,,,
08/06/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",4,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,4Ab,MZUSP,,Haste de folha de palmeira morta.,,,,,,,,,,,,,,
06/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P1,0,Terrestre,8988015,334967,,Rhinotermitidae,,Heterotermes tenuis,,1,1Aa,MZUSP,,Interior de talo de palmeira,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes sp. 4,,1,2Ba,MZUSP,,Emaranhado de raízes,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,3Aa,MZUSP,,"Ninho aparentemente abandonado, parece ser de Embiratermes",,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Ba,MZUSP,,Galeria em interior de galho,,,,,,,,,,,,,,
06/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Nasutitermitinae,Nasutitermes bivalens,,1,2Ba,MZUSP,,Interior de graveto podre,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes bivalens,,1,3Ba,MZUSP,,Em tronquinho,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,1Aa,MZUSP,,Serapilhiera,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,3Aa,MZUSP,,Interior de tronco podre,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,2Ba,MZUSP,,Serapilheira,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,4Aa,MZUSP,,Interior de tronquinho caído,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes similis,,1,4Ba,MZUSP,,Na base de palmeira,,,,,,,,,,,,,,
06/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Nasutitermitinae,Nasutitermes sp. 06,,1,2Aa,MZUSP,,Galeria externa em tronco de árvore,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,1Aa,MZUSP,,Na serapilheira,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,3Aa,MZUSP,,Galeria interna e caminho externo no tronco,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Nasutitermes sp. 09,,1,3Aa,MZUSP,,Interior de galho podre,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ca,MZUSP,,Ninho na base de árvore,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Syntermitinae,Cyrilliotermes angulariceps,,1,4Aa,MZUSP,,Ninho aparentemente de Embiratermes,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Aa,MZUSP,,No solo,,,,,,,,,,,,,,
06/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Cornicapritermes mucronatus,,1,2Ba,MZUSP,,No solo,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Ba,MZUSP,,Cylindrotermes em casca de tronquinho caído e apicos no solo logo abaixo do tronco,,,,,,,,,,,,,,
06/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,1Aa,MZUSP,,Interior de galho podre,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,3Ca,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
06/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Neocapritermes opacus,,1,4Aa,MZUSP,,No solo,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Termitinae,Neocapritermes pumilis,,1,2Ba,MZUSP,,No solo,,,,,,,,,,,,,,
04/09/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",5,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Termitinae,Planicapritermes planiceps,,1,3Ba,MZUSP,,Ninho abandonado aparentemente de Nasutitermes,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Rhinotermitidae,,Coptotermes testaceus,,1,1Ba,MZUSP,,Ninho crostado no tronco da arvore (+ou- 50 cm de altura),,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Rhinotermitidae,,Coptotermes testaceus,,1,3Aa,MZUSP,,Interior de tronco podre ,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Rhinotermitidae,,Dolichorhinotermes sp. 1,,1,1Da,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,4Ea,MZUSP,,"Solo, embaixo de raízes",,,,,,,,,,,,,,
20/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,1Aa,MZUSP,,Ninho epigeo +ou- 30cm de altura na base de babaçu,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,3Ca,MZUSP,,Interior de galho podre úmido,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Aa,MZUSP,,Caminho pequeno em tronco de árvore (+ou- 50 cm de altura),,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,4Ca,MZUSP,,Interior de galho seco (com caminho de Nasutitermes por fora),,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,1Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Nasutitermes banksi,,1,4Ba,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,2Ca,MZUSP,,Interior de galho seco carcomido,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Nasutitermes gaigei,,1,1Ca,MZUSP,,Serapilheira,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,2Aa,MZUSP,,Interior de tronco enterrado,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes sp. 07,,1,4Aa,MZUSP,,Caminho externo em graveto,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Rotunditermes sp. 1,,1,2Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Subulitermes baileyi,,1,3Ba,MZUSP,,Ninho esférico +ou- 10 cm de diametro embaixo da terra parcialmente ocupado,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ca,MZUSP,,Interior de galho seco,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,2Ab,MZUSP,,Solo,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Triangularitermes triangulariceps,,1,3Ca,MZUSP,,"Solo, entre pequenas raízes (+ou- 5 cm de profundidade)",,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Syntermitinae,Armitermes minutus,,1,2Aa,MZUSP,,Solo,,,,,,,,,,,,,,
20/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Syntermitinae,Cornitermes ovatus,,1,3Aa,MZUSP,,Solo,,,,,,,,,,,,,,
20/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Syntermitinae,Cyrilliotermes angulariceps,,1,1Ba,MZUSP,,Solo,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,2Ba,MZUSP,,Ninho de Embira 65 cm de altura,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,1Bb,MZUSP,,Ninho crostado no tronco da arvore (+ou- 50 cm de altura),,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Syntermitinae,Embiratermes neotenicus,,1,3Aa,MZUSP,,Ninho arborícola +ou- 70 cm,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes molestus,,1,1Aa,MZUSP,,Solo argiloso e serapilheira (provavelmente Syntermes),,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Syntermitinae,Syntermes tanygnathus,,1,2Aa,MZUSP,,Solo +ou- 3cm de profundidade,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,1Aa,MZUSP,,Interior de galho carcomido,,,MZUSP 15155,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,3Ba,MZUSP,,Interior de tronco podre ,,,MZUSP 15156,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Termitinae,Cylindrotermes flangiatus,,1,4Ca,MZUSP,,Interior de galho morto carcomido,,,,,,,,,,,,,,
20/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Ba,MZUSP,,Interior de graveto enterrado,,,,,,,,,,,,,,
20/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Cylindrotermes parvignathus,,1,2Da,MZUSP,,Interior de pedaço de madeira bem podre,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Termitinae,Neocapritermes pumilis,,1,3Ba,MZUSP,,Solo +ou- 5 cm de profundidade,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Termitinae,Neocapritermes sp. 1,,1,2Ba,MZUSP,,"Solo, abaixo de massa de raízes (galeria difusa)",,,,,,,,,,,,,,
20/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Planicapritermes planiceps,,1,1Ab,MZUSP,,Ninho epigeo +ou- 30cm de altura na base de babaçu,,,,,,,,,,,,,,
20/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Termitinae,Planicapritermes planiceps,,1,4Aa,MZUSP,,Interiro de tronco muito podre,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Termitinae,Planicapritermes planiceps,,1,2Ac,MZUSP,,Solo,,,,,,,,,,,,,,
19/11/11,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Termitinae,Planicapritermes planiceps,,1,4Aa,MZUSP,,Interior de graveto embaixo do solo,,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Kalotermitidae,,Rugitermes sp. 2,,1,1Ca,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P3,1000,Terrestre,8988753,335582,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,4Ac,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,4Ab,MZUSP,,"Base de tronco morto em pé, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira",,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P5,3000,Terrestre,8990336,336964,,Rhinotermitidae,,Dolichorhinotermes latilabrum,,1,2Aa,MZUSP,,Interior de graveto,,,,,,,,,,,,,,
03/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P1,0,Terrestre,8988015,334967,,Rhinotermitidae,,Heterotermes tenuis,,1,1Aa,MZUSP,,Interior de tronquinho e graveto podres,,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P3,1000,Terrestre,8988753,335582,,Rhinotermitidae,,Heterotermes tenuis,,1,3Cb,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Rhinotermitidae,,Heterotermes tenuis,,1,1Aa,MZUSP,,Caminho externo de graveto,,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Rhinotermitidae,,Heterotermes tenuis,,1,4Aa,MZUSP,,"Base de tronco morto em pé, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira",,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P3,1000,Terrestre,8988753,335582,,Rhinotermitidae,,Rhinotermes hispidus ,,1,3Ca,MZUSP,,Interior de tronco,,,,,,,,,,,,,,
03/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Nasutitermitinae,Angularitermes coninasus,,1,2Cb,MZUSP,,Syntermes em ninho na base de palmeira pequena,,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,4Ag,MZUSP,,"Base de tronco morto em pé, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira",,,,,,,,,,,,,,
01/03/12,"Ilha de Búfalos, Jaci Paraná, Porto Velho, RO",7,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes sp. 4,,1,3Ab,MZUSP,,Solo,,,MZUSP 14453,,,,,,,,,,,
