"","Data","Municipio","Campanha","Modulo","Transecto","Parcela","Ponto","Tipo_de_Parcela","Coordenadas_UTM_.X.","Coordenadas_UTM_.Y.","Ordem","Familia","Subfamilia","Especie","Tipo_Amostragem","Num._Ind._.Colonias.Encontros.","Num._ID_.campo.","Instituicao_para_Tombamento","Tombo","OBS"
"1155","9/3/2012","""Teotônio, Porto Velho, RO""",7,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"1Aa","MZUSP","","#Interior de graveto"
"1156","9/6/2012","""Teotônio, Porto Velho, RO""",8,"TE","T2","P2",500,"Terrestre",9022865,382824,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"4Da","MZUSP","","#Interior de graveto"
"1157","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P3",1000,"Terrestre",9023187,382471,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"2Ac","MZUSP","","#Forrageando no solo"
"1158","19/01/11","""Teotônio, Porto Velho, RO""",2,"TE","T2","P3",1000,"Terrestre",9023187,382471,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"3Aa","MZUSP","","#Dentro de graveto "
"1159","5/4/2011","""Teotônio, Porto Velho, RO""",3,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"1Ba","MZUSP","","#Graveto"
"1160","10/3/2012","""Teotônio, Porto Velho, RO""",7,"TE","T2","P4",2000,"Terrestre",9023885,381719,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"1Ca","MZUSP","","#Interior de graveto"
"1161","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P5",3000,"Terrestre",9024570,380983,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"2Ab","MZUSP","","#Dentro de graveto"
"1162","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P5",3000,"Terrestre",9024570,380983,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"3Ba","MZUSP","","#Dentro de graveto"
"1163","10/3/2012","""Teotônio, Porto Velho, RO""",7,"TE","T2","P5",3000,"Terrestre",9024570,380983,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"3Aa","MZUSP","","#Interior de tronco e solo logo abaixo"
"1164","10/6/2012","""Teotônio, Porto Velho, RO""",8,"TE","T2","P5",3000,"Terrestre",9024570,380983,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"2Aa","MZUSP","","#Casca de tronco podre no chão"
"1165","9/6/2012","""Teotônio, Porto Velho, RO""",8,"TE","T2","P6",4000,"Terrestre",9025236,380252,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"3Aa","MZUSP","","#Interior de galho"
"1166","22/09/10","""Teotônio, Porto Velho, RO""",1,"TE","T2","P7",5000,"Terrestre",9025906,379516,NA,"Termitidae","Termitinae","Cylindrotermes flangiatus",NA,1,"1Ba","MZUSP","","#Dentro de graveto"
"1167","2/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P1",0,"Terrestre",8988015,334967,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Aa","MZUSP","","#Em graveto"
"1168","20/11/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",6,"IB","T2","P1",0,"Terrestre",8988015,334967,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ba","MZUSP","","#Interior de graveto enterrado"
"1169","3/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P1",0,"Terrestre",8988015,334967,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ab","MZUSP","","#Interior de tronquinho e graveto podres"
"1170","3/6/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",8,"IB","T2","P1",0,"Terrestre",8988015,334967,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Aa","MZUSP","","#Interior de graveto"
"1171","6/9/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",5,"IB","T2","P2",500,"Terrestre",8988404,335307,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#Interior de galho podre"
"1172","20/11/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",6,"IB","T2","P2",500,"Terrestre",8988404,335307,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Da","MZUSP","","#Interior de pedaço de madeira bem podre"
"1173","14/01/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",2,"IB","T2","P3",1000,"Terrestre",8988753,335582,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Bb","MZUSP","","#Em tronco caído"
"1174","1/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P3",1000,"Terrestre",8988753,335582,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ca","MZUSP","","#Em graveto"
"1175","3/6/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",8,"IB","T2","P3",1000,"Terrestre",8988753,335582,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ca","MZUSP","","#Interior de galho morto"
"1176","14/01/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",2,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Bc","MZUSP","","#Forrageando na serapilheira"
"1177","1/4/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",3,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Em graveto e tronco"
"1178","4/9/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",5,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ca","MZUSP","","#Interior de graveto"
"1179","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ac","MZUSP","","#Base de tronco morto em pé, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira"
"1180","2/6/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",8,"IB","T2","P4",2000,"Terrestre",8989521,336332,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Cb","MZUSP","","#Interior de graveto"
"1181","12/9/2010","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P4*",2000,"Terrestre",8990072,335473,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ad","MZUSP","","#Forrageando no solo, logo abaixo de raíz de árvore"
"1182","8/6/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",4,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ca","MZUSP","","#Pequeno galho carcomido."
"1183","8/6/2011","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",4,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ab","MZUSP","","#Haste de folha de palmeira morta."
"1184","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ac","MZUSP","","#Interior e casca de troncos"
"1185","2/6/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",8,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ba","MZUSP","","#Interior de graveto"
"1186","2/6/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",8,"IB","T2","P5",3000,"Terrestre",8990336,336964,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Aa","MZUSP","","#Interior de graveto"
"1187","12/9/2010","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",1,"IB","T1","P5*",3000,"Terrestre",8990791,336211,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Cylindrotermes dentro de graveto"
"1188","14/01/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",2,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Aa","MZUSP","","#Em gravetos "
"1189","14/01/11","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",2,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Bb","MZUSP","","#No solo"
"1190","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ba","MZUSP","","#Solo +/- 5 cm"
"1191","1/3/2012","""Ilha de Búfalos, Jaci Paraná, Porto Velho, RO""",7,"IB","T2","P6",4000,"Terrestre",8991071,337699,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Cb","MZUSP","","#Parte externa de graveto"
"1192","15/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P2",550,"Terrestre",8985636,322669,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ab","MZUSP","","#Forrageando na superfície do solo, logo abaixo da serapilheira. Cylindrotermes dentro de gravetinho"
"1193","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P2",550,"Terrestre",8985636,322669,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#Dentro de gravetinho bem podre, meio enterrado"
"1194","2/3/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",7,"IP","T2","P2",550,"Terrestre",8985636,322669,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ca","MZUSP","","#Sem nota de campo"
"1195","1/6/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",8,"IP","T2","P2",550,"Terrestre",8985636,322669,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ca","MZUSP","","#Interior de graveto"
"1196","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ae","MZUSP","","#Dentro de tronco caído e no solo logo abaixo"
"1197","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ab","MZUSP","","#Dentro de graveto"
"1198","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#No solo"
"1199","30/03/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",3,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#Em graveto"
"1200","30/03/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",3,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Bb","MZUSP","","#Em graveto e no solo"
"1201","9/6/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",4,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ca","MZUSP","","#Interior de galho carcomido."
"1202","21/11/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",6,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ba","MZUSP","","#Interior de pedaço de galho seco úmido"
"1203","21/11/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",6,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Interior de galho morto"
"1204","2/3/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",7,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ab","MZUSP","","#Solo"
"1205","1/6/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",8,"IP","T2","P4",1885,"Terrestre",8986754,321877,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ba","MZUSP","","#Solo"
"1206","2/3/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",7,"IP","T2","P5",3000,"Terrestre",8987675,321325,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#Interior de tronco de palmeira"
"1207","1/6/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",8,"IP","T2","P5",3000,"Terrestre",8987675,321325,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Interior de graveto"
"1208","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ba","MZUSP","","#Forrageando no solo"
"1209","14/09/10","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",1,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Op. de Cylindrotermes dentro de graveto"
"1210","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Bc","MZUSP","","#No solo"
"1211","16/01/11","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",2,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ab","MZUSP","","#Em graveto"
"1212","9/6/2011","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",4,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Interior de galho carcomido que estava embaixo da serrapilheira."
"1213","2/3/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",7,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ac","MZUSP","","#Ninho"
"1214","1/6/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",8,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#Interior de galho carcomido"
"1215","1/6/2012","""Ilha das Pedras, Jaci Paraná, Porto Velho, RO""",8,"IP","T2","P6",4000,"Terrestre",8988536,320818,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Aa","MZUSP","","#Solo"
"1216","10/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P1",0,"Terrestre",8970098,3111182,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ba","MZUSP","","#Forrageando no solo envolta de árvore"
"1217","12/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P2",500,"Terrestre",8970473,310831,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#Graveto"
"1218","4/6/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",4,"JI","T2","P2",500,"Terrestre",8970473,310831,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ab","MZUSP","","#Tronco morto no solo (mais de uma espécie)."
"1219","18/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P2*",500,"Terrestre",8969564,310321,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ab","MZUSP","","#Em tronco caído"
"1220","10/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P3",1000,"Terrestre",8970820,310485,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Bd","MZUSP","","#Em tronco caído e em solo logo abaixo"
"1221","11/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P3",1000,"Terrestre",8970820,310485,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Bb","MZUSP","","#Na serapilheira e no solo"
"1222","11/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P3",1000,"Terrestre",8970820,310485,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Graveto"
"1223","3/6/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",4,"JI","T2","P3",1000,"Terrestre",8970820,310485,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Caminho no meio da serrapilheira, dentro de galho por onde passava o caminho, Nasuto no caminho e Cylindrotermes dentro do galho."
"1224","17/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P3*",1000,"Terrestre",8969940,3090980,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ba","MZUSP","","#Dentro de graveto"
"1225","17/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P3*",1000,"Terrestre",8969940,3090980,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ba","MZUSP","","#Em gravetos"
"1226","9/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P4",2000,"Terrestre",8971554,309787,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Aa","MZUSP","","#Em graveto"
"1227","11/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P4",2000,"Terrestre",8971554,309787,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Bb","MZUSP","","#Cylindrotermes e Nasutitermes em graveto e demias no solo"
"1228","11/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P4",2000,"Terrestre",8971554,309787,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Aa","MZUSP","","#Graveto"
"1229","17/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P4*",2000,"Terrestre",8970588,309301,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ca","MZUSP","","#Em gravetinho"
"1230","9/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P5",3000,"Terrestre",8972272,309067,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Dentro de galhinho"
"1231","11/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P5",3000,"Terrestre",8972272,309067,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ab","MZUSP","","#Em tronco"
"1232","11/4/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",3,"JI","T2","P5",3000,"Terrestre",8972272,309067,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Aa","MZUSP","","#Em galhinhos"
"1233","9/1/2011","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",2,"JI","T2","P6",4000,"Terrestre",8972955,308380,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ab","MZUSP","","#Dentro de gravetinho"
"1234","17/09/10","""Jirau, Nova Mutum Paraná, Porto Velho, RO""",1,"JI","T1","P6*",4000,"Terrestre",8972012,307873,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Af","MZUSP","","#Dentro de tronco caído"
"1235","9/4/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",3,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ca","MZUSP","","#No solo"
"1236","14/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ab","MZUSP","","#Serrapilheira e massa de raízes logo abaixo (Nasutos e Apicos)"
"1237","10/9/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",5,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#Na serapilheira e interior de galho"
"1238","10/9/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",5,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ba","MZUSP","","#No solo"
"1239","7/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ba","MZUSP","","#Interior de graveto"
"1240","7/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Bb","MZUSP","","#Interior de tronquinho podre e ninho de N. gaigei - FOTO"
"1241","7/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ca","MZUSP","","#Interior de galho morto"
"1242","7/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P1",0,"Terrestre",8954694,346904,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ca","MZUSP","","#Interior de galho morto"
"1243","25/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P2",500,"Terrestre",8954804,347396,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ab","MZUSP","","#Interior de tronco"
"1244","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ca","MZUSP","","#Dentro de graveto"
"1245","8/4/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",3,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ab","MZUSP","","#Em tronco e graveto"
"1246","8/4/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",3,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Aa","MZUSP","","#No solo (Parece Cylindrotermes andando no solo)"
"1247","9/9/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",5,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ca","MZUSP","","#Interior de graveto"
"1248","6/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Aa","MZUSP","","#Interior de graveto"
"1249","6/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ab","MZUSP","","#Serapilheira e interior de graveto"
"1250","6/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P3",1050,"Terrestre",8954868,347940,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Interior de graveto morto"
"1251","8/4/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",3,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Ab","MZUSP","","#Nasutitermes na serapilheira e outro em gravetos"
"1252","8/4/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",3,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ab","MZUSP","","#Graveto"
"1253","13/06/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",4,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Aa","MZUSP","","#Interior de galho podre, carcomido."
"1254","24/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"1Da","MZUSP","","#Interior de graveto"
"1255","6/3/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",7,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#Interior de graveto (Cylindro)"
"1256","6/6/2012","""Três Praias, Jaci Paraná, Porto Velho, RO""",8,"JP","T2","P4",2050,"Terrestre",8954964,348933,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Aa","MZUSP","","#Interior de graveto"
"1257","20/09/10","""Três Praias, Jaci Paraná, Porto Velho, RO""",1,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"4Ca","MZUSP","","#Dentro de gravetinho caído"
"1258","9/9/2011","""Três Praias, Jaci Paraná, Porto Velho, RO""",5,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Ba","MZUSP","","#No solo"
"1259","24/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"2Ab","MZUSP","","#Interior de graveto morto"
"1260","24/11/11","""Três Praias, Jaci Paraná, Porto Velho, RO""",6,"JP","T2","P5",3000,"Terrestre",8955078,349875,NA,"Termitidae","Termitinae","Cylindrotermes parvignathus",NA,1,"3Cc","MZUSP","","#Interior de tronco carcomido"
