,Data,Municipio ,Campanha,Modulo,Transecto,Parcela,Ponto,Tipo_de_Parcela,Coordenadas_UTM_(X),Coordenadas_UTM_(Y),Ordem,Familia,Subfamilia,Especie,Tipo_Amostragem,Num._Ind._(Colonias/Encontros),Num._ID_(campo),Instituicao_para_Tombamento,Tombo,OBS,,,,,
95,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Bd,MZUSP,,#Ninho na base de �rvore com micronasuto e Spinitermes e outro ninho um pouco mais afastado com Apico,,,,,
96,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P6,4000,Terrestre,8972955,308380,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Ca,MZUSP,,#Forrageando no solo,,,,,
97,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P6,4000,Terrestre,8972955,308380,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Aa,MZUSP,,#Dentro de gravetinho,,,,,
98,3/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P6,4000,Terrestre,8972955,308380,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,4Ac,MZUSP,,#Talo de coqueiro.,,,,,
99,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Ag,MZUSP,,#Dentro de tronco ca�do,,,,,
100,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P2,500,Terrestre,8954804,347396,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Aa,MZUSP,,#Interior de graveto,,,,,
101,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P2,500,Terrestre,8954804,347396,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Aa,MZUSP,,#Interior de graveto,,,,,
102,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P4,2000,Terrestre,8954964,348933,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Da,MZUSP,,#Dentro de graveto,,,,,
103,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P4,2000,Terrestre,8954964,348933,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,2Aa,MZUSP,,#Interior de tronco morto ca�do (o mesmo que no 1B).,,,,,
104,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P6,4000,Terrestre,8955206,350943,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Aa,MZUSP,,#Interior de graveto,,,,,
105,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P1,0,Terrestre,9002634,362153,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,4Cb,MZUSP,,#Tronco rec�m ca�do,,,,,
106,6/6/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",4,MO,T1,P2,500,Terrestre,9002200,362267,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,4Aa,MZUSP,,#Interior de graveto.,,,,,
107,16/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P3,1000,Terrestre,9001745,362372,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,2Aa,MZUSP,,#Dentro de tronco podre ca�do,,,,,
108,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P3,1000,Terrestre,9001745,362372,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Ab,MZUSP,,#Forrageando no solo,,,,,
109,8/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P5,3000,Terrestre,8999736,362810,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,2Aa,MZUSP,,#Em galhinho ca�do no ch�o,,,,,
110,19/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P6,4000,Terrestre,8998750,363064,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,4Ba,MZUSP,,#Forrageando no solo,,,,,
111,5/6/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",4,MO,T1,P6,4000,Terrestre,8998750,363064,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,4Aa,MZUSP,,#Interior de peda�o de galho morto.,,,,,
112,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,2Aa,MZUSP,,#Serapilheira,,,,,
113,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,4Ea,MZUSP,,#Solo,,,,,
114,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P1,0,Terrestre,9022531,383193,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Ca,MZUSP,,#Interior de tronco grande ca�do no ch�o,,,,,
115,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Bb,MZUSP,,#No solo,,,,,
116,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,2Ae,MZUSP,,#Em tronco,,,,,
117,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Aa,MZUSP,,#Em galhinho ca�do,,,,,
118,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P2,500,Terrestre,9022865,382824,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Ca,MZUSP,,#Em tronco morto e bem carcomido, parcialmente com terra dentro.,,,,
119,2/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P3,1000,Terrestre,9023187,382471,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Aa,MZUSP,,#Raiz com aprox. 5 cm de di�metro, parcialmente podre, com galerias internas na parte podre.,,,
120,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,2Ac,MZUSP,,#Dentro de tronco ca�do,,,,,
121,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Cc,MZUSP,,#Dentro de tronco ca�do\,,,,,
122,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,4Aa,MZUSP,,#Em tronquinho ca�do,,,,,
123,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,2Aa,MZUSP,,#Em um dos troncos ca�dos.,,,,,
124,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Ba,MZUSP,,#Interior de graveto,,,,,
125,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Ba,MZUSP,,#Interior de tronco,,,,,
126,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P6,4000,Terrestre,9025236,380252,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,3Ab,MZUSP,,#Em madeira ca�da,,,,,
127,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P7,5000,Terrestre,9025906,379516,,Rhinotermitidae,Heterotermitinae,Heterotermes tenuis,,1,1Db,MZUSP,,#No solo em baixo de ninho,,,,,
128,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P3,1000,Terrestre,8988753,335582,,Rhinotermitidae,Rhinotermitinae,Rhinotermes hispidus ,,1,3Ca,MZUSP,,#Interior de tronco,,,,,
129,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P2,500,Terrestre,9002200,362267,,Rhinotermitidae,Rhinotermitinae,Rhinotermes marginalis,,1,1Ba,MZUSP,,#Dentro de tronco ca�do,,,,,
130,19/09/2010,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",1,MO,T1,P6,4000,Terrestre,8998750,363064,,Rhinotermitidae,Rhinotermitinae,Rhinotermes marginalis,,1,4Ac,MZUSP,,#Dentro de tronco ca�do,,,,,
131,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Rhinotermitidae,Rhinotermitinae,Rhinotermes marginalis,,1,3Bb,MZUSP,,#Interior de tronco,,,,,
132,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Agnathotermes sp. 1,,1,1Aa,MZUSP,,#Em ninho aparentemente abandonado de aproximadamente 2,2m de altura na base de �rvore,,,,
133,2/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Agnathotermes sp. 1,,1,2Ad,MZUSP,,#Ninho gigante em trono de tronco de �rvore com DAP > 80cm,,,,,
134,3/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Nasutitermitinae,Angularitermes coninasus,,1,2Cb,MZUSP,,#Syntermes em ninho na base de palmeira pequena,,,,,
135,27/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Angularitermes coninasus,,1,2Aa,MZUSP,,#Ninho,,,,,
136,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Angularitermes nasutissimus,,1,1Ab,MZUSP,,#Em tronco,,,,,
137,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,1Bb,MZUSP,,#Em gravetos enterrados na serapilheira e na serapilheira,,,,,
138,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,4Ea,MZUSP,,#Solo, embaixo de ra�zes,,,,
139,21/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,2Aa,MZUSP,,#Interior de graveto,,,,,
140,12/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P1,0,Terrestre,8970098,3111182,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,4Ba,MZUSP,,#No solo,,,,,
141,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P3*,1000,Terrestre,8969940,3090980,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,3Aa,MZUSP,,#Forrageando no solo logo abaixo da serapilheira e alguns mais abaixo do solo,,,,,
142,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,4Ab,MZUSP,,#Forrageando no solo e Nasustitermes no solo e dentro de graveto,,,,,
143,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,3Aa,MZUSP,,#Forrageando no solo,,,,,
144,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,1Af,MZUSP,,#Em tronco,,,,,
145,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,3Da,MZUSP,,#Interior de tronco queimado com terra dentro,,,,,
146,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Atlantitermes oculatissimus,,1,3Aa,MZUSP,,#Interior de graveto,,,,,
147,20/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P2,500,Terrestre,8988404,335307,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,1Aa,MZUSP,,#Ninho epigeo +ou- 30cm de altura na base de baba�u,,,,,
148,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,1Bd,MZUSP,,#Forrageando na serapilheira,,,,,
149,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,3Bb,MZUSP,,#Na base de palmeira,,,,,
150,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,4Ba,MZUSP,,#Serrapilheira.,,,,,
151,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,4Ag,MZUSP,,#Base de tronco morto em p�, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira,,,,
152,2/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,1Da,MZUSP,,#Solo, em galeria difusa,,,,
153,21/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,1Aa,MZUSP,,#Interior de tronco podre ,,,,,
154,2/3/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",7,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,4Ba,MZUSP,,#Interior de tronquinho podre,,,,,
155,1/6/2012,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",8,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,3Ba,MZUSP,,#Solo (Micronasuto),,,,,
156,16/01/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",2,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,4Ac,MZUSP,,#No solo,,,,,
157,3/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P5,3000,Terrestre,8972272,309067,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,4Ca,MZUSP,,#Em ninho de cupim abandonado, escondido embaixo de ra�zes (aprox. 20 cm de altura).,,,,
158,14/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,3Ca,MZUSP,,#Solo, aprox. a 10 cm de profundidade.,,,,
159,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes snyderi,,1,3Bc,MZUSP,,#No solo logo abaixo de tronco ca�do,,,,,
160,14/01/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",2,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,4Ba,MZUSP,,#No solo,,,,,
161,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,3Ab,MZUSP,,#Ninho de barro bem duro, de mais ou menos 25cm de altura na base e �rvore. Pegando mais da metade da circufer�ncia.,,,,
162,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,3Bc,MZUSP,,#Terra em baixo de �rvore ca�da,,,,,
163,5/9/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",5,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,2Aa,MZUSP,,#No solo,,,,,
164,5/9/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",5,IP,T2,P5,3000,Terrestre,8987675,321325,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,3Aa,MZUSP,,#No solo,,,,,
165,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P6,4000,Terrestre,8988536,320818,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,2Ab,MZUSP,,#Ninho,,,,,
166,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,4Ac,MZUSP,,#Em ninho abandonado,,,,,
167,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,1Cb,MZUSP,,#Solo, no p� de toco morto, em p�.,,,
168,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,1Ba,MZUSP,,#Solo (+ou- 10 cm de profundidade),,,,,
169,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,4Ac,MZUSP,,#Forrageando no solo,,,,,
170,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Atlantitermes sp. 2,,1,2Bc,MZUSP,,#Em ninho abandonado,,,,,
171,4/9/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",5,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes sp. 4,,1,2Ba,MZUSP,,#Emaranhado de ra�zes,,,,,
172,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Atlantitermes sp. 4,,1,3Ab,MZUSP,,#Solo,,,,,
173,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Atlantitermes sp. 4,,1,3Cb,MZUSP,,#Micronasuto dentro de graveto bem podre e Nasutitermes na serapilhiera,,,,,
174,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Atlantitermes sp. 4,,1,4Ab,MZUSP,,# No solo,,,,,
175,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Atlantitermes sp. 5,,1,1Bc,MZUSP,,#Em galerias dentro de tronco,,,,,
176,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Caetetermes sp. 1,,1,1Da,MZUSP,,#Solo, Ninho? (foto),,,,
177,12/9/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P5*,3000,Terrestre,8990791,336211,,Termitidae,Nasutitermitinae,Caetetermes taquarussu,,1,4Aa,MZUSP,MZUSP 15155,#Em madeira podre,,,,,
178,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P6*,4000,Terrestre,8972012,307873,,Termitidae,Nasutitermitinae,Caetetermes taquarussu,,1,1Ad,MZUSP,MZUSP 15156,#Dentro de tronco ca�do,,,,,
179,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Caetetermes taquarussu,,1,2Ca,MZUSP,,#(Paraconvexi?) Dentro de galerias de solo dentro de tronco ca�do,,,,,
180,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P5,3000,Terrestre,8990336,336964,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,1Ba,MZUSP,,#Solo +/- 3 cm de profundidade,,,,,
181,4/9/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",5,IB,T2,P6,4000,Terrestre,8991071,337699,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,3Aa,MZUSP,,#Ninho aparentemente abandonado, parece ser de Embiratermes,,,,
182,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,3Ca,MZUSP,,#Ninho de micronasuto na base de uma palmeira,,,,,
183,14/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P4,2000,Terrestre,8986754,321877,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,1Ac,MZUSP,,#Dentro de tronco ca�do e no solo logo abaixo,,,,,
184,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P4,2000,Terrestre,8971554,309787,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,2Ca,MZUSP,,#Em tronco ca�do,,,,,
185,11/4/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",3,JI,T2,P5,3000,Terrestre,8972272,309067,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,2Bb,MZUSP,,#Em tronco,,,,,
186,3/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P6,4000,Terrestre,8972955,308380,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,3Da,MZUSP,,#Ninho no emaranhado de ra�zes, com galerias.,,,,
187,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,3Ac,MZUSP,,#Dentro de tronco ca�do,,,,,
188,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,3Ac,MZUSP,,#Em galhinho ca�do,,,,,
189,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Coatitermes clevelandi,,1,1Cb,MZUSP,,#No solo, aprox. 5 cm profund., galerias difusas.,,,
190,2/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Coatitermes kartaboensis,,1,2Da,MZUSP,,#Micronasuto na base de ninho de Labiotermes com rainha e alados.,,,,,
191,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Coatitermes kartaboensis,,1,4Ab,MZUSP,,#Ninho de Embiratermes de mais ou menos 50 cm de altura,,,,,
192,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Coatitermes kartaboensis,,1,3Aa,MZUSP,,#Interior de tronco,,,,,
193,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Coatitermes kartaboensis,,1,4Ab,MZUSP,,#Em ninho,,,,,
194,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Coatitermes kartaboensis,,1,1Bd,MZUSP,,#Em galerias dentro de tronco,,,,,
195,10/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P3,1000,Terrestre,8970820,310485,,Termitidae,Nasutitermitinae,Constrictotermes cavifrons,,1,1Aa,MZUSP,,#Em galeria na �rvore e na serapilheira logo abaixo dessa �rvore,,,,,
196,3/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P3,1000,Terrestre,8970820,310485,,Termitidae,Nasutitermitinae,Constrictotermes cavifrons,,1,2Aa,MZUSP,,#Ninho de Constrictotermes.,,,,,
197,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P1*,0,Terrestre,8988588,334131,,Termitidae,Nasutitermitinae,Convexitermes convexifrons,,1,1Ba,MZUSP,,#Em tronco logo acima do ninho descrito na amostra 1A,,,,,
198,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Convexitermes convexifrons,,1,3Ac,MZUSP,,#Interior de tronco podre em p�,,,,,
199,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P6,4000,Terrestre,8972955,308380,,Termitidae,Nasutitermitinae,Cyranotermes karipuna,,1,3Cb,MZUSP,MZUSP 14453,#No solo,,,,,
200,14/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Cyranotermes karipuna,,1,2Ba,MZUSP,MZUSP�14452,#Embaixo de tronco morto. (Juarez fotografou o ninhozinho de Cyranotermes).,,,,,
