,Data,Municipio,Campanha,Modulo,Transecto,Parcela,Ponto,Tipo_de_Parcela,Coordenadas_UTM_.X.,Coordenadas_UTM_.Y.,Ordem,Familia,Subfamilia,Especie,Tipo_Amostragem,Num._Ind._.Colonias.Encontros.,Num._ID_.campo.,Instituicao_para_Tombamento,Tombo,OBS,X.1,X.2,X.3,X.4,X.5,Especie_orig
450,14/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Ba,MZUSP,,#Interior de tronco firme, em p� e carcomido.,,,,,Nasutitermes similis
451,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Ab,MZUSP,,#Na serapilheira e interior de galho,,,,,,Nasutitermes similis
452,10/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Ba,MZUSP,,#Interior de graveto,,,,,,Nasutitermes similis
453,25/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Ca,MZUSP,,#Serapilheira e em graveto carcomido,,,,,,Nasutitermes similis
454,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,2Aa,MZUSP,,#Caminho externo em graveto,,,,,,Nasutitermes similis
455,7/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,4Ba,MZUSP,,#Microraizes (entre serapilheira e solo),,,,,,Nasutitermes similis
456,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,2Ba,MZUSP,,#Interior de graveto,,,,,,Nasutitermes similis
457,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Ba,MZUSP,,#Solo,,,,,,Nasutitermes similis
458,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Ca,MZUSP,,"#Em ""serragem""de folha de palmeira",,,,,,Nasutitermes similis
459,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Ba,MZUSP,,#Em graveto,,,,,,Nasutitermes similis
460,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Em galeria em cip� e �rvore,,,,,,Nasutitermes similis
461,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Em tronco e graveto,,,,,,Nasutitermes similis
462,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,2Da,MZUSP,,#Na serapilheira,,,,,,Nasutitermes similis
463,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,4Aa,MZUSP,,#Interior de tronco podre,,,,,,Nasutitermes similis
464,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Da,MZUSP,,#Serapilheira,,,,,,Nasutitermes similis
465,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,#Solo e serapilheira,,,,,,Nasutitermes similis
466,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Nasutitermes na serapilheira e outro em gravetos,,,,,,Nasutitermes similis
467,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Interior de tronco podre carcomido.,,,,,,Nasutitermes similis
468,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Serapilheira,,,,,,Nasutitermes similis
469,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,4Aa,MZUSP,,#Interior de graveto,,,,,,Nasutitermes similis
470,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Interior de tronco,,,,,,Nasutitermes similis
471,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Nasutitermes em toda a parcela,,,,,,Nasutitermes similis
472,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,#Nasutitermes em toda a parcela,,,,,,Nasutitermes similis
473,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Ca,MZUSP,,#Solo, no p� de toco morto, em p�.,,,,Nasutitermes similis
474,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,"#Interior de galho carcomido e interior de ""caminho"" externo (com larva no interior do galho).",,,,,,Nasutitermes similis
475,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,2Aa,MZUSP,,#Na serapilheira,,,,,,Nasutitermes similis
476,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,#Na serapilheira,,,,,,Nasutitermes similis
477,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Ba,MZUSP,,#Interior de galho morto,,,,,,Nasutitermes similis
478,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,#Embaixo de casca de tronco,,,,,,Nasutitermes similis
479,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Interior de tronco e Nasutitermes na serapilheira,,,,,,Nasutitermes similis
480,20/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Bb,MZUSP,,#Dentro de graveto,,,,,,Nasutitermes similis
481,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,2Ca,MZUSP,,#Graveto,,,,,,Nasutitermes similis
482,13/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,2Aa,MZUSP,,#Interior de tronco em p� morto.,,,,,,Nasutitermes similis
483,9/9/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",5,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Ba,MZUSP,,#Caminho em �rvore e na serapilheira,,,,,,Nasutitermes similis
484,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,#Interior de graveto,,,,,,Nasutitermes similis
485,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Interior de graveto oco e serapilheira,,,,,,Nasutitermes similis
486,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,#Interior de tronco duro no ch�o,,,,,,Nasutitermes similis
487,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Bb,MZUSP,,#Serapilheira,,,,,,Nasutitermes similis
488,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,#No solo,,,,,,Nasutitermes similis
489,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Interior de tronco seco morto,,,,,,Nasutitermes similis
490,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P3,1000,Terrestre,9023187,382471,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,2Ab,MZUSP,,#Forrageando no solo,,,,,,Nasutitermes similis
491,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Aa,MZUSP,,#Dentro de graveto,,,,,,Nasutitermes similis
492,5/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Aa,MZUSP,,#Nasutitermes em tronco e em toda a parcela,,,,,,Nasutitermes similis
493,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,2Ba,MZUSP,,#No outro tronco ca�do.,,,,,,Nasutitermes similis
494,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Ba,MZUSP,,#Em galho podre.,,,,,,Nasutitermes similis
495,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,1Ab,MZUSP,,#Nasutitermesno solo e em tronco e Syntermes no solo,,,,,,Nasutitermes similis
496,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Cb,MZUSP,,#Dentro de graveto,,,,,,Nasutitermes similis
497,10/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes_guayanae,NA,1,3Ca,MZUSP,,#Interior de tronco,,,,,,Nasutitermes similis
498,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P1*,0,Terrestre,8988588,334131,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,1Ac,MZUSP,,#Monte de terra na base de baba�u, aparentemente ninho de Cornitermes ou Syntermes,,,,,Nasutitermes sp. 01
499,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P1*,0,Terrestre,8988588,334131,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Ab,MZUSP,,#Nasutitermes e Apico em galeria de baixo de tronco e o restante em terra abaixo de tronco,,,,,,Nasutitermes sp. 01
500,4/6/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",4,JI,T2,P1,0,Terrestre,8970098,3111182,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Cb,MZUSP,,#Talo de folha de palmeira morta e no folhi�o logo embaixo, Ambos sobre uma pedra grande.,,,,,Nasutitermes sp. 01
501,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,1Ba,MZUSP,,#Interior de graveto,,,,,,Nasutitermes sp. 01
502,14/06/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",4,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,4Aa,MZUSP,,#Interior de graveto.,,,,,,Nasutitermes sp. 01
503,12/1/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",2,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,2Ba,MZUSP,,#No graveto de no solo (alados),,,,,,Nasutitermes sp. 01
504,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P4,2000,Terrestre,8954964,348933,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,2Aa,MZUSP,,#Interior de galho ,,,,,,Nasutitermes sp. 01
505,6/6/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",8,JP,T2,P5,3000,Terrestre,8955078,349875,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Ba,MZUSP,,#Solo e serapilheira,,,,,,Nasutitermes sp. 01
506,6/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P6,4000,Terrestre,8955206,350943,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Ba,MZUSP,,#Galeria na base de arvorezinha,,,,,,Nasutitermes sp. 01
507,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,1Ba,MZUSP,,#Dentro de graveto,,,,,,Nasutitermes sp. 01
508,20/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Aa,MZUSP,,#Na serapilheira,,,,,,Nasutitermes sp. 01
509,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,1Ca,MZUSP,,#Em galho morto, em galerias por dentro.,,,,,Nasutitermes sp. 01
510,1/6/2011,"""Teot�nio, Porto Velho, RO""",4,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Aa,MZUSP,,#Em galho seco.,,,,,,Nasutitermes sp. 01
511,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Aa,MZUSP,,#Tronco ca�do,,,,,,Nasutitermes sp. 01
512,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,1Aa,MZUSP,,#Interior de tronco podre,,,,,,Nasutitermes sp. 01
513,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,4Aa,MZUSP,,#Serapilheira,,,,,,Nasutitermes sp. 01
514,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Ba,MZUSP,,#Dentro de graveto,,,,,,Nasutitermes sp. 01
515,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes_corniger,NA,1,3Db,MZUSP,,#Ninho,,,,,,Nasutitermes sp. 01
516,8/4/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",3,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Nasutitermitinae,Nasutitermes_wheeleri,NA,1,2Ba,MZUSP,,#Sobre tronco e serapilheira,,,,,,Nasutitermes sp. 02
517,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Nasutitermitinae,Nasutitermes_wheeleri,NA,1,4Aa,MZUSP,,#Forrageando no solo,,,,,,Nasutitermes sp. 02
518,3/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Nasutitermitinae,Nasutitermes_robustus,NA,1,1Ba,MZUSP,,#Interior de tronco caido,,,,,,Nasutitermes sp. 03
519,19/01/2011,"""Teot�nio, Porto Velho, RO""",2,TE,T2,P3,1000,Terrestre,9023187,382471,,Termitidae,Nasutitermitinae,Nasutitermes_robustus,NA,1,3Ba,MZUSP,,#No solo,,,,,,Nasutitermes sp. 03
520,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes_robustus,NA,1,1Bb,MZUSP,,#Em galerias dentro de tronco,,,,,,Nasutitermes sp. 03
521,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Nasutitermitinae,Nasutitermes_robustus,NA,1,4Ba,MZUSP,,#Dentro de tronco bem podre,,,,,,Nasutitermes sp. 03
522,6/9/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",5,IB,T2,P1,0,Terrestre,8988015,334967,,Termitidae,Nasutitermitinae,Nasutitermes_sp._06,NA,1,2Aa,MZUSP,,#Galeria externa em tronco de �rvore,,,,,,Nasutitermes sp. 06
523,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P2*,500,Terrestre,8988935,334438,,Termitidae,Nasutitermitinae,Nasutitermes_sp._06,NA,1,1Aa,MZUSP,,#Nasutitermes dentro de galho,,,,,,Nasutitermes sp. 06
524,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P3*,1000,Terrestre,8989318,334775,,Termitidae,Nasutitermitinae,Nasutitermes_sp._06,NA,1,1Ba,MZUSP,,#Em galeria no tronco e no galho, e dentro do galho,,,,,Nasutitermes sp. 06
525,13/09/2010,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",1,IB,T1,P3*,1000,Terrestre,8989318,334775,,Termitidae,Nasutitermitinae,Nasutitermes_sp._06,NA,1,3Ab,MZUSP,,#Ninho de aprox. 40cm de latura bem detonado, com Embira e Nasuti,,,,,Nasutitermes sp. 06
526,15/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Nasutitermes_sp._06,NA,1,1Ac,MZUSP,,#Forrageando na superf�cie do solo, logo abaixo da serapilheira. Cylindrotermes dentro de gravetinho,,,,,Nasutitermes sp. 06
527,10/6/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",4,IP,T2,P3,1000,Terrestre,8985957,322373,,Termitidae,Nasutitermitinae,Nasutitermes_sp._06,NA,1,2Aa,MZUSP,,#Interior de galho morto.,,,,,,Nasutitermes sp. 06
528,21/09/2010,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",1,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Nasutitermitinae,Nasutitermes_sp._06,NA,1,4Aa,MZUSP,,#Em galerias em galho ca�do,,,,,,Nasutitermes sp. 06
529,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Nasutitermitinae,Nasutitermes_sp._06,NA,1,2Da,MZUSP,,#Interior de tronquinho duro,,,,,,Nasutitermes sp. 06
530,1/4/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",3,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,1Aa,MZUSP,,#Galeria em �rvore,,,,,,Nasutitermes sp. 07
531,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,1Ca,MZUSP,,#Caminho externo e galerias internas de pequeno tronco em p�.,,,,,,Nasutitermes sp. 07
532,8/6/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",4,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,3Aa,MZUSP,,#Microra�zes pr�ximo �s ra�zes maiores de uma �rvore.,,,,,,Nasutitermes sp. 07
533,4/9/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",5,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,1Aa,MZUSP,,#Na serapilheira,,,,,,Nasutitermes sp. 07
534,4/9/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",5,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,3Aa,MZUSP,,#Galeria interna e caminho externo no tronco,,,,,,Nasutitermes sp. 07
535,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,2Aa,MZUSP,,#Interior de tronco enterrado,,,,,,Nasutitermes sp. 07
536,19/11/2011,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",6,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,4Aa,MZUSP,,#Caminho externo em graveto,,,,,,Nasutitermes sp. 07
537,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,1Ba,MZUSP,,#Interior de tronco,,,,,,Nasutitermes sp. 07
538,2/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,3Ba,MZUSP,,#Caminho de nasutitermes em �rvore,,,,,,Nasutitermes sp. 07
539,15/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P1,0,Terrestre,8985209,323016,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,1Aa,MZUSP,,#Galeria em galho,,,,,,Nasutitermes sp. 07
540,15/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P1,0,Terrestre,8985209,323016,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,3Ab,MZUSP,,#Dentro de v�rios troncos ca�dos na parcela toda,,,,,,Nasutitermes sp. 07
541,31/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P1,0,Terrestre,8985209,323016,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,1Aa,MZUSP,,#Em cip�,,,,,,Nasutitermes sp. 07
542,10/6/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",4,IP,T2,P1,0,Terrestre,8985209,323016,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,3Aa,MZUSP,,#Talo de folha de palmeira.,,,,,,Nasutitermes sp. 07
543,7/9/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",5,IP,T2,P1,0,Terrestre,8985209,323016,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,3Aa,MZUSP,,#Interior de talo de folha de palmeira,,,,,,Nasutitermes sp. 07
544,22/11/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",6,IP,T2,P1,0,Terrestre,8985209,323016,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,3Aa,MZUSP,,#Interior de tronco podre ,,,,,,Nasutitermes sp. 07
545,15/09/2010,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",1,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,3Cb,MZUSP,,#Dentro de tronco podre e oco,,,,,,Nasutitermes sp. 07
546,31/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Nasutitermitinae,Nasutitermes_sp._07T,NA,1,4Ba,MZUSP,,#Em tronquinho,,,,,,Nasutitermes sp. 07
